MUNICIPIO;ANO;MES;NATUREZA;TOTAL
Pocone;2017;12;Homicidio doloso;1
Pocone;2018;1;Homicidio doloso;3
Pocone;2018;2;Homicidio doloso;2
Pocone;2018;3;Homicidio doloso;2
Pocone;2018;4;Homicidio doloso;4
Pocone;2018;5;Homicidio doloso;4
Pocone;2018;6;Homicidio doloso;1
Pocone;2018;7;Homicidio doloso;0
Pocone;2018;8;Homicidio doloso;1
Pocone;2018;9;Homicidio doloso;1
Pocone;2018;10;Homicidio doloso;0
Pocone;2018;11;Homicidio doloso;0
Pocone;2018;12;Homicidio doloso;0
Pocone;2019;1;Homicidio doloso;0
Pocone;2019;2;Homicidio doloso;0
Pocone;2019;3;Homicidio doloso;0
Pocone;2019;4;Homicidio doloso;0
Pocone;2019;5;Homicidio doloso;0
Pocone;2019;6;Homicidio doloso;1
Pocone;2019;7;Homicidio doloso;0
Pocone;2019;8;Homicidio doloso;0
Pocone;2019;9;Homicidio doloso;1
Pocone;2019;10;Homicidio doloso;0
Pocone;2019;11;Homicidio doloso;0
Pocone;2019;12;Homicidio doloso;1
Pocone;2017;1;Roubo total;40
Pocone;2017;2;Roubo total;35
Pocone;2017;3;Roubo total;3
Pocone;2017;4;Roubo total;1
Pocone;2017;5;Roubo total;1
Pocone;2017;6;Roubo total;5
Pocone;2017;7;Roubo total;3
Pocone;2017;8;Roubo total;18
Pocone;2017;9;Roubo total;6
Pocone;2017;10;Roubo total;6
Pocone;2017;11;Roubo total;3
Pocone;2017;12;Roubo total;4
Pocone;2018;1;Roubo total;16
Pocone;2018;2;Roubo total;14
Pocone;2018;3;Roubo total;1
Pocone;2018;4;Roubo total;12
Pocone;2018;5;Roubo total;14
Pocone;2018;6;Roubo total;9
Pocone;2018;7;Roubo total;10
Pocone;2018;8;Roubo total;21
Pocone;2018;9;Roubo total;4
Pocone;2018;10;Roubo total;17
Pocone;2018;11;Roubo total;12
Pocone;2018;12;Roubo total;14
Pocone;2019;1;Roubo total;13
Pocone;2019;2;Roubo total;5
Pocone;2019;3;Roubo total;13
Pocone;2019;4;Roubo total;8
Pocone;2019;5;Roubo total;4
Pocone;2019;6;Roubo total;9
Pocone;2019;7;Roubo total;15
Pocone;2019;8;Roubo total;7
Pocone;2019;9;Roubo total;12
Pocone;2019;10;Roubo total;10
Pocone;2019;11;Roubo total;7
Pocone;2019;12;Roubo total;17
Pontal do Araguaia;2017;1;Homicidio doloso;0
Pontal do Araguaia;2017;2;Homicidio doloso;0
Pontal do Araguaia;2017;3;Homicidio doloso;0
Pontal do Araguaia;2017;4;Homicidio doloso;0
Pontal do Araguaia;2017;5;Homicidio doloso;0
Pontal do Araguaia;2017;6;Homicidio doloso;0
Pontal do Araguaia;2017;7;Homicidio doloso;0
Pontal do Araguaia;2017;8;Homicidio doloso;0
Pontal do Araguaia;2017;9;Homicidio doloso;0
Pontal do Araguaia;2017;10;Homicidio doloso;0
Pontal do Araguaia;2017;11;Homicidio doloso;0
Pontal do Araguaia;2017;12;Homicidio doloso;0
Pontal do Araguaia;2018;1;Homicidio doloso;0
Pontal do Araguaia;2018;2;Homicidio doloso;0
Pontal do Araguaia;2018;3;Homicidio doloso;0
Pontal do Araguaia;2018;4;Homicidio doloso;0
Pontal do Araguaia;2018;5;Homicidio doloso;0
Pontal do Araguaia;2018;6;Homicidio doloso;0
Pontal do Araguaia;2018;7;Homicidio doloso;0
Pontal do Araguaia;2018;8;Homicidio doloso;0
Pontal do Araguaia;2018;9;Homicidio doloso;0
Pontal do Araguaia;2018;10;Homicidio doloso;0
Pontal do Araguaia;2018;11;Homicidio doloso;0
Pontal do Araguaia;2018;12;Homicidio doloso;0
Pontal do Araguaia;2019;1;Homicidio doloso;0
Pontal do Araguaia;2019;2;Homicidio doloso;0
Pontal do Araguaia;2019;3;Homicidio doloso;0
Pontal do Araguaia;2019;4;Homicidio doloso;0
Pontal do Araguaia;2019;5;Homicidio doloso;0
Pontal do Araguaia;2019;6;Homicidio doloso;0
Pontal do Araguaia;2019;7;Homicidio doloso;0
Pontal do Araguaia;2019;8;Homicidio doloso;0
Pontal do Araguaia;2019;9;Homicidio doloso;0
Pontal do Araguaia;2019;10;Homicidio doloso;0
Pontal do Araguaia;2019;11;Homicidio doloso;0
Pontal do Araguaia;2019;12;Homicidio doloso;0
Pontal do Araguaia;2017;1;Roubo total;0
Pontal do Araguaia;2017;2;Roubo total;0
Pontal do Araguaia;2017;3;Roubo total;0
Pontal do Araguaia;2017;4;Roubo total;0
Pontal do Araguaia;2017;5;Roubo total;0
Pontal do Araguaia;2017;6;Roubo total;0
Pontal do Araguaia;2017;7;Roubo total;0
Pontal do Araguaia;2017;8;Roubo total;0
Pontal do Araguaia;2017;9;Roubo total;0
Pontal do Araguaia;2017;10;Roubo total;0
Pontal do Araguaia;2017;11;Roubo total;0
Pontal do Araguaia;2017;12;Roubo total;0
Pontal do Araguaia;2018;1;Roubo total;0
Pontal do Araguaia;2018;2;Roubo total;0
Pontal do Araguaia;2018;3;Roubo total;0
Pontal do Araguaia;2018;4;Roubo total;0
Pontal do Araguaia;2018;5;Roubo total;0
Pontal do Araguaia;2018;6;Roubo total;0
Pontal do Araguaia;2018;7;Roubo total;0
Pontal do Araguaia;2018;8;Roubo total;0
Pontal do Araguaia;2018;9;Roubo total;0
Pontal do Araguaia;2018;10;Roubo total;0
Pontal do Araguaia;2018;11;Roubo total;0
Pontal do Araguaia;2018;12;Roubo total;0
Pontal do Araguaia;2019;1;Roubo total;0
Pontal do Araguaia;2019;2;Roubo total;0
Pontal do Araguaia;2019;3;Roubo total;0
Pontal do Araguaia;2019;4;Roubo total;0
Pontal do Araguaia;2019;5;Roubo total;0
Pontal do Araguaia;2019;6;Roubo total;0
Pontal do Araguaia;2019;7;Roubo total;0
Pontal do Araguaia;2019;8;Roubo total;0
Pontal do Araguaia;2019;9;Roubo total;0
Pontal do Araguaia;2019;10;Roubo total;0
Pontal do Araguaia;2019;11;Roubo total;0
Pontal do Araguaia;2019;12;Roubo total;0
Ponte Branca;2017;1;Homicidio doloso;0
Ponte Branca;2017;2;Homicidio doloso;0
Ponte Branca;2017;3;Homicidio doloso;0
Ponte Branca;2017;4;Homicidio doloso;0
Ponte Branca;2017;5;Homicidio doloso;0
Ponte Branca;2017;6;Homicidio doloso;0
Ponte Branca;2017;7;Homicidio doloso;0
Ponte Branca;2017;8;Homicidio doloso;0
Ponte Branca;2017;9;Homicidio doloso;0
Ponte Branca;2017;10;Homicidio doloso;0
Ponte Branca;2017;11;Homicidio doloso;0
Ponte Branca;2017;12;Homicidio doloso;0
Ponte Branca;2018;1;Homicidio doloso;0
Ponte Branca;2018;2;Homicidio doloso;0
Ponte Branca;2018;3;Homicidio doloso;0
Ponte Branca;2018;4;Homicidio doloso;0
Ponte Branca;2018;5;Homicidio doloso;0
Ponte Branca;2018;6;Homicidio doloso;0
Ponte Branca;2018;7;Homicidio doloso;0
Ponte Branca;2018;8;Homicidio doloso;1
Ponte Branca;2018;9;Homicidio doloso;0
Ponte Branca;2018;10;Homicidio doloso;0
Ponte Branca;2018;11;Homicidio doloso;0
Ponte Branca;2018;12;Homicidio doloso;0
Ponte Branca;2019;1;Homicidio doloso;0
Ponte Branca;2019;2;Homicidio doloso;0
Ponte Branca;2019;3;Homicidio doloso;0
Ponte Branca;2019;4;Homicidio doloso;0
Ponte Branca;2019;5;Homicidio doloso;0
Ponte Branca;2019;6;Homicidio doloso;0
Ponte Branca;2019;7;Homicidio doloso;0
Ponte Branca;2019;8;Homicidio doloso;0
Ponte Branca;2019;9;Homicidio doloso;0
Ponte Branca;2019;10;Homicidio doloso;0
Ponte Branca;2019;11;Homicidio doloso;0
Ponte Branca;2019;12;Homicidio doloso;0
Ponte Branca;2017;1;Roubo total;0
Ponte Branca;2017;2;Roubo total;1
Ponte Branca;2017;3;Roubo total;0
Ponte Branca;2017;4;Roubo total;0
Ponte Branca;2017;5;Roubo total;0
Ponte Branca;2017;6;Roubo total;0
Ponte Branca;2017;7;Roubo total;0
Ponte Branca;2017;8;Roubo total;0
Ponte Branca;2017;9;Roubo total;0
Ponte Branca;2017;10;Roubo total;0
Ponte Branca;2017;11;Roubo total;0
Ponte Branca;2017;12;Roubo total;0
Ponte Branca;2018;1;Roubo total;0
Ponte Branca;2018;2;Roubo total;1
Ponte Branca;2018;3;Roubo total;0
Ponte Branca;2018;4;Roubo total;3
Ponte Branca;2018;5;Roubo total;0
Ponte Branca;2018;6;Roubo total;0
Ponte Branca;2018;7;Roubo total;0
Ponte Branca;2018;8;Roubo total;2
Ponte Branca;2018;9;Roubo total;1
Ponte Branca;2018;10;Roubo total;0
Ponte Branca;2018;11;Roubo total;0
Ponte Branca;2018;12;Roubo total;0
Ponte Branca;2019;1;Roubo total;0
Ponte Branca;2019;2;Roubo total;0
Ponte Branca;2019;3;Roubo total;0
Ponte Branca;2019;4;Roubo total;0
Ponte Branca;2019;5;Roubo total;0
Ponte Branca;2019;6;Roubo total;0
Ponte Branca;2019;7;Roubo total;0
Ponte Branca;2019;8;Roubo total;0
Ponte Branca;2019;9;Roubo total;0
Ponte Branca;2019;10;Roubo total;0
Ponte Branca;2019;11;Roubo total;0
Ponte Branca;2019;12;Roubo total;0
Pontes e Lacerda;2017;1;Homicidio doloso;2
Pontes e Lacerda;2017;2;Homicidio doloso;2
Pontes e Lacerda;2017;3;Homicidio doloso;0
Pontes e Lacerda;2017;4;Homicidio doloso;1
Pontes e Lacerda;2017;5;Homicidio doloso;0
Pontes e Lacerda;2017;6;Homicidio doloso;1
Pontes e Lacerda;2017;7;Homicidio doloso;2
Pontes e Lacerda;2017;8;Homicidio doloso;0
Pontes e Lacerda;2017;9;Homicidio doloso;0
Pontes e Lacerda;2017;10;Homicidio doloso;0
Pontes e Lacerda;2017;11;Homicidio doloso;1
Pontes e Lacerda;2017;12;Homicidio doloso;1
Pontes e Lacerda;2018;1;Homicidio doloso;0
Pontes e Lacerda;2018;2;Homicidio doloso;3
Pontes e Lacerda;2018;3;Homicidio doloso;2
Pontes e Lacerda;2018;4;Homicidio doloso;2
Pontes e Lacerda;2018;5;Homicidio doloso;4
Pontes e Lacerda;2018;6;Homicidio doloso;7
Pontes e Lacerda;2018;7;Homicidio doloso;2
Pontes e Lacerda;2018;8;Homicidio doloso;2
Pontes e Lacerda;2018;9;Homicidio doloso;0
Pontes e Lacerda;2018;10;Homicidio doloso;0
Pontes e Lacerda;2018;11;Homicidio doloso;2
Pontes e Lacerda;2018;12;Homicidio doloso;4
Pontes e Lacerda;2019;1;Homicidio doloso;2
Pontes e Lacerda;2019;2;Homicidio doloso;0
Pontes e Lacerda;2019;3;Homicidio doloso;0
Pontes e Lacerda;2019;4;Homicidio doloso;0
Pontes e Lacerda;2019;5;Homicidio doloso;2
Pontes e Lacerda;2019;6;Homicidio doloso;0
Pontes e Lacerda;2019;7;Homicidio doloso;1
Pontes e Lacerda;2019;8;Homicidio doloso;2
Pontes e Lacerda;2019;9;Homicidio doloso;1
Pontes e Lacerda;2019;10;Homicidio doloso;0
Pontes e Lacerda;2019;11;Homicidio doloso;1
Pontes e Lacerda;2019;12;Homicidio doloso;2
Pontes e Lacerda;2017;1;Roubo total;11
Pontes e Lacerda;2017;2;Roubo total;15
Pontes e Lacerda;2017;3;Roubo total;6
Pontes e Lacerda;2017;4;Roubo total;27
Pontes e Lacerda;2017;5;Roubo total;25
Pontes e Lacerda;2017;6;Roubo total;7
Pontes e Lacerda;2017;7;Roubo total;11
Pontes e Lacerda;2017;8;Roubo total;14
Pontes e Lacerda;2017;9;Roubo total;11
Pontes e Lacerda;2017;10;Roubo total;19
Pontes e Lacerda;2017;11;Roubo total;30
Pontes e Lacerda;2017;12;Roubo total;16
Pontes e Lacerda;2018;1;Roubo total;12
Pontes e Lacerda;2018;2;Roubo total;11
Pontes e Lacerda;2018;3;Roubo total;15
Pontes e Lacerda;2018;4;Roubo total;23
Pontes e Lacerda;2018;5;Roubo total;23
Pontes e Lacerda;2018;6;Roubo total;28
Pontes e Lacerda;2018;7;Roubo total;6
Pontes e Lacerda;2018;8;Roubo total;13
Pontes e Lacerda;2018;9;Roubo total;17
Pontes e Lacerda;2018;10;Roubo total;20
Pontes e Lacerda;2018;11;Roubo total;15
Pontes e Lacerda;2018;12;Roubo total;8
Pontes e Lacerda;2019;1;Roubo total;6
Pontes e Lacerda;2019;2;Roubo total;13
Pontes e Lacerda;2019;3;Roubo total;19
Pontes e Lacerda;2019;4;Roubo total;13
Pontes e Lacerda;2019;5;Roubo total;16
Pontes e Lacerda;2019;6;Roubo total;13
Pontes e Lacerda;2019;7;Roubo total;12
Pontes e Lacerda;2019;8;Roubo total;17
Pontes e Lacerda;2019;9;Roubo total;13
Pontes e Lacerda;2019;10;Roubo total;24
Pontes e Lacerda;2019;11;Roubo total;15
Pontes e Lacerda;2019;12;Roubo total;20
Porto Alegre do Norte;2017;1;Homicidio doloso;1
Porto Alegre do Norte;2017;2;Homicidio doloso;0
Porto Alegre do Norte;2017;3;Homicidio doloso;0
Porto Alegre do Norte;2017;4;Homicidio doloso;0
Porto Alegre do Norte;2017;5;Homicidio doloso;0
Porto Alegre do Norte;2017;6;Homicidio doloso;0
Porto Alegre do Norte;2017;7;Homicidio doloso;1
Porto Alegre do Norte;2017;8;Homicidio doloso;0
Porto Alegre do Norte;2017;9;Homicidio doloso;0
Porto Alegre do Norte;2017;10;Homicidio doloso;0
Porto Alegre do Norte;2017;11;Homicidio doloso;0
Porto Alegre do Norte;2017;12;Homicidio doloso;0
Porto Alegre do Norte;2018;1;Homicidio doloso;0
Porto Alegre do Norte;2018;2;Homicidio doloso;0
Porto Alegre do Norte;2018;3;Homicidio doloso;1
Porto Alegre do Norte;2018;4;Homicidio doloso;0
Porto Alegre do Norte;2018;5;Homicidio doloso;0
Porto Alegre do Norte;2018;6;Homicidio doloso;1
Porto Alegre do Norte;2018;7;Homicidio doloso;0
Porto Alegre do Norte;2018;8;Homicidio doloso;0
Porto Alegre do Norte;2018;9;Homicidio doloso;1
Porto Alegre do Norte;2018;10;Homicidio doloso;0
Porto Alegre do Norte;2018;11;Homicidio doloso;0
Porto Alegre do Norte;2018;12;Homicidio doloso;0
Porto Alegre do Norte;2019;1;Homicidio doloso;1
Porto Alegre do Norte;2019;2;Homicidio doloso;1
Porto Alegre do Norte;2019;3;Homicidio doloso;0
Porto Alegre do Norte;2019;4;Homicidio doloso;1
Porto Alegre do Norte;2019;5;Homicidio doloso;0
Porto Alegre do Norte;2019;6;Homicidio doloso;0
Porto Alegre do Norte;2019;7;Homicidio doloso;0
Porto Alegre do Norte;2019;8;Homicidio doloso;0
Porto Alegre do Norte;2019;9;Homicidio doloso;0
Porto Alegre do Norte;2019;10;Homicidio doloso;1
Porto Alegre do Norte;2019;11;Homicidio doloso;0
Porto Alegre do Norte;2019;12;Homicidio doloso;0
Porto Alegre do Norte;2017;1;Roubo total;0
Porto Alegre do Norte;2017;2;Roubo total;5
Porto Alegre do Norte;2017;3;Roubo total;1
Porto Alegre do Norte;2017;4;Roubo total;1
Porto Alegre do Norte;2017;5;Roubo total;0
Porto Alegre do Norte;2017;6;Roubo total;2
Porto Alegre do Norte;2017;7;Roubo total;0
Porto Alegre do Norte;2017;8;Roubo total;1
Porto Alegre do Norte;2017;9;Roubo total;2
Porto Alegre do Norte;2017;10;Roubo total;3
Porto Alegre do Norte;2017;11;Roubo total;3
Porto Alegre do Norte;2017;12;Roubo total;1
Porto Alegre do Norte;2018;1;Roubo total;4
Porto Alegre do Norte;2018;2;Roubo total;2
Porto Alegre do Norte;2018;3;Roubo total;3
Porto Alegre do Norte;2018;4;Roubo total;2
Porto Alegre do Norte;2018;5;Roubo total;5
Porto Alegre do Norte;2018;6;Roubo total;3
Porto Alegre do Norte;2018;7;Roubo total;3
Porto Alegre do Norte;2018;8;Roubo total;4
Porto Alegre do Norte;2018;9;Roubo total;2
Porto Alegre do Norte;2018;10;Roubo total;3
Porto Alegre do Norte;2018;11;Roubo total;3
Porto Alegre do Norte;2018;12;Roubo total;0
Porto Alegre do Norte;2019;1;Roubo total;3
Porto Alegre do Norte;2019;2;Roubo total;0
Porto Alegre do Norte;2019;3;Roubo total;2
Porto Alegre do Norte;2019;4;Roubo total;1
Porto Alegre do Norte;2019;5;Roubo total;2
Porto Alegre do Norte;2019;6;Roubo total;3
Porto Alegre do Norte;2019;7;Roubo total;0
Porto Alegre do Norte;2019;8;Roubo total;3
Porto Alegre do Norte;2019;9;Roubo total;1
Porto Alegre do Norte;2019;10;Roubo total;0
Porto Alegre do Norte;2019;11;Roubo total;4
Porto Alegre do Norte;2019;12;Roubo total;0
Porto dos Gauchos;2017;1;Homicidio doloso;0
Porto dos Gauchos;2017;2;Homicidio doloso;0
Porto dos Gauchos;2017;3;Homicidio doloso;0
Porto dos Gauchos;2017;4;Homicidio doloso;1
Porto dos Gauchos;2017;5;Homicidio doloso;0
Porto dos Gauchos;2017;6;Homicidio doloso;0
Porto dos Gauchos;2017;7;Homicidio doloso;0
Porto dos Gauchos;2017;8;Homicidio doloso;0
Porto dos Gauchos;2017;9;Homicidio doloso;0
Porto dos Gauchos;2017;10;Homicidio doloso;0
Porto dos Gauchos;2017;11;Homicidio doloso;0
Porto dos Gauchos;2017;12;Homicidio doloso;0
Porto dos Gauchos;2018;1;Homicidio doloso;0
Porto dos Gauchos;2018;2;Homicidio doloso;0
Porto dos Gauchos;2018;3;Homicidio doloso;0
Porto dos Gauchos;2018;4;Homicidio doloso;0
Porto dos Gauchos;2018;5;Homicidio doloso;0
Porto dos Gauchos;2018;6;Homicidio doloso;0
Porto dos Gauchos;2018;7;Homicidio doloso;0
Porto dos Gauchos;2018;8;Homicidio doloso;0
Porto dos Gauchos;2018;9;Homicidio doloso;0
Porto dos Gauchos;2018;10;Homicidio doloso;0
Porto dos Gauchos;2018;11;Homicidio doloso;0
Porto dos Gauchos;2018;12;Homicidio doloso;0
Porto dos Gauchos;2019;1;Homicidio doloso;0
Porto dos Gauchos;2019;2;Homicidio doloso;0
Porto dos Gauchos;2019;3;Homicidio doloso;0
Porto dos Gauchos;2019;4;Homicidio doloso;0
Porto dos Gauchos;2019;5;Homicidio doloso;1
Porto dos Gauchos;2019;6;Homicidio doloso;0
Porto dos Gauchos;2019;7;Homicidio doloso;0
Porto dos Gauchos;2019;8;Homicidio doloso;0
Porto dos Gauchos;2019;9;Homicidio doloso;0
Porto dos Gauchos;2019;10;Homicidio doloso;1
Porto dos Gauchos;2019;11;Homicidio doloso;2
Porto dos Gauchos;2019;12;Homicidio doloso;0
Porto dos Gauchos;2017;1;Roubo total;0
Porto dos Gauchos;2017;2;Roubo total;0
Porto dos Gauchos;2017;3;Roubo total;0
Porto dos Gauchos;2017;4;Roubo total;1
Porto dos Gauchos;2017;5;Roubo total;0
Porto dos Gauchos;2017;6;Roubo total;1
Porto dos Gauchos;2017;7;Roubo total;0
Porto dos Gauchos;2017;8;Roubo total;0
Porto dos Gauchos;2017;9;Roubo total;2
Porto dos Gauchos;2017;10;Roubo total;0
Porto dos Gauchos;2017;11;Roubo total;1
Porto dos Gauchos;2017;12;Roubo total;7
Porto dos Gauchos;2018;1;Roubo total;1
Porto dos Gauchos;2018;2;Roubo total;0
Porto dos Gauchos;2018;3;Roubo total;3
Porto dos Gauchos;2018;4;Roubo total;2
Porto dos Gauchos;2018;5;Roubo total;0
Porto dos Gauchos;2018;6;Roubo total;0
Porto dos Gauchos;2018;7;Roubo total;2
Porto dos Gauchos;2018;8;Roubo total;2
Porto dos Gauchos;2018;9;Roubo total;2
Porto dos Gauchos;2018;10;Roubo total;4
Porto dos Gauchos;2018;11;Roubo total;0
Porto dos Gauchos;2018;12;Roubo total;0
Porto dos Gauchos;2019;1;Roubo total;0
Porto dos Gauchos;2019;2;Roubo total;2
Porto dos Gauchos;2019;3;Roubo total;1
Porto dos Gauchos;2019;4;Roubo total;0
Porto dos Gauchos;2019;5;Roubo total;0
Porto dos Gauchos;2019;6;Roubo total;0
Porto dos Gauchos;2019;7;Roubo total;0
Porto dos Gauchos;2019;8;Roubo total;1
Porto dos Gauchos;2019;9;Roubo total;0
Porto dos Gauchos;2019;10;Roubo total;0
Porto dos Gauchos;2019;11;Roubo total;0
Porto dos Gauchos;2019;12;Roubo total;0
Porto Esperidiao;2017;1;Homicidio doloso;0
Porto Esperidiao;2017;2;Homicidio doloso;0
Porto Esperidiao;2017;3;Homicidio doloso;0
Porto Esperidiao;2017;4;Homicidio doloso;0
Porto Esperidiao;2017;5;Homicidio doloso;0
Porto Esperidiao;2017;6;Homicidio doloso;0
Porto Esperidiao;2017;7;Homicidio doloso;0
Porto Esperidiao;2017;8;Homicidio doloso;0
Porto Esperidiao;2017;9;Homicidio doloso;0
Porto Esperidiao;2017;10;Homicidio doloso;0
Porto Esperidiao;2017;11;Homicidio doloso;0
Porto Esperidiao;2017;12;Homicidio doloso;0
Porto Esperidiao;2018;1;Homicidio doloso;0
Porto Esperidiao;2018;2;Homicidio doloso;1
Porto Esperidiao;2018;3;Homicidio doloso;2
Porto Esperidiao;2018;4;Homicidio doloso;1
Porto Esperidiao;2018;5;Homicidio doloso;0
Porto Esperidiao;2018;6;Homicidio doloso;2
Porto Esperidiao;2018;7;Homicidio doloso;0
Porto Esperidiao;2018;8;Homicidio doloso;1
Porto Esperidiao;2018;9;Homicidio doloso;0
Porto Esperidiao;2018;10;Homicidio doloso;1
Porto Esperidiao;2018;11;Homicidio doloso;0
Porto Esperidiao;2018;12;Homicidio doloso;0
Porto Esperidiao;2019;1;Homicidio doloso;1
Porto Esperidiao;2019;2;Homicidio doloso;1
Porto Esperidiao;2019;3;Homicidio doloso;0
Porto Esperidiao;2019;4;Homicidio doloso;0
Porto Esperidiao;2019;5;Homicidio doloso;0
Porto Esperidiao;2019;6;Homicidio doloso;0
Porto Esperidiao;2019;7;Homicidio doloso;0
Porto Esperidiao;2019;8;Homicidio doloso;0
Porto Esperidiao;2019;9;Homicidio doloso;0
Porto Esperidiao;2019;10;Homicidio doloso;0
Porto Esperidiao;2019;11;Homicidio doloso;0
Porto Esperidiao;2019;12;Homicidio doloso;3
Porto Esperidiao;2017;1;Roubo total;3
Porto Esperidiao;2017;2;Roubo total;3
Porto Esperidiao;2017;3;Roubo total;2
Porto Esperidiao;2017;4;Roubo total;1
Porto Esperidiao;2017;5;Roubo total;4
Porto Esperidiao;2017;6;Roubo total;2
Porto Esperidiao;2017;7;Roubo total;0
Porto Esperidiao;2017;8;Roubo total;2
Porto Esperidiao;2017;9;Roubo total;3
Porto Esperidiao;2017;10;Roubo total;1
Porto Esperidiao;2017;11;Roubo total;0
Porto Esperidiao;2017;12;Roubo total;1
Porto Esperidiao;2018;1;Roubo total;3
Porto Esperidiao;2018;2;Roubo total;0
Porto Esperidiao;2018;3;Roubo total;6
Porto Esperidiao;2018;4;Roubo total;2
Porto Esperidiao;2018;5;Roubo total;5
Porto Esperidiao;2018;6;Roubo total;3
Porto Esperidiao;2018;7;Roubo total;2
Porto Esperidiao;2018;8;Roubo total;4
Porto Esperidiao;2018;9;Roubo total;4
Porto Esperidiao;2018;10;Roubo total;5
Porto Esperidiao;2018;11;Roubo total;3
Porto Esperidiao;2018;12;Roubo total;1
Porto Esperidiao;2019;1;Roubo total;0
Porto Esperidiao;2019;2;Roubo total;1
Porto Esperidiao;2019;3;Roubo total;1
Porto Esperidiao;2019;4;Roubo total;1
Porto Esperidiao;2019;5;Roubo total;2
Porto Esperidiao;2019;6;Roubo total;4
Porto Esperidiao;2019;7;Roubo total;5
Porto Esperidiao;2019;8;Roubo total;2
Porto Esperidiao;2019;9;Roubo total;0
Porto Esperidiao;2019;10;Roubo total;1
Porto Esperidiao;2019;11;Roubo total;2
Porto Esperidiao;2019;12;Roubo total;1
Porto Estrela;2017;1;Homicidio doloso;0
Porto Estrela;2017;2;Homicidio doloso;0
Porto Estrela;2017;3;Homicidio doloso;0
Porto Estrela;2017;4;Homicidio doloso;0
Porto Estrela;2017;5;Homicidio doloso;0
Porto Estrela;2017;6;Homicidio doloso;0
Porto Estrela;2017;7;Homicidio doloso;0
Porto Estrela;2017;8;Homicidio doloso;0
Porto Estrela;2017;9;Homicidio doloso;0
Porto Estrela;2017;10;Homicidio doloso;0
Porto Estrela;2017;11;Homicidio doloso;0
Porto Estrela;2017;12;Homicidio doloso;0
Porto Estrela;2018;1;Homicidio doloso;0
Porto Estrela;2018;2;Homicidio doloso;0
Porto Estrela;2018;3;Homicidio doloso;0
Porto Estrela;2018;4;Homicidio doloso;0
Porto Estrela;2018;5;Homicidio doloso;0
Porto Estrela;2018;6;Homicidio doloso;0
Porto Estrela;2018;7;Homicidio doloso;0
Porto Estrela;2018;8;Homicidio doloso;0
Porto Estrela;2018;9;Homicidio doloso;0
Porto Estrela;2018;10;Homicidio doloso;0
Porto Estrela;2018;11;Homicidio doloso;0
Porto Estrela;2018;12;Homicidio doloso;0
Porto Estrela;2019;1;Homicidio doloso;0
Porto Estrela;2019;2;Homicidio doloso;0
Porto Estrela;2019;3;Homicidio doloso;0
Porto Estrela;2019;4;Homicidio doloso;0
Porto Estrela;2019;5;Homicidio doloso;0
Porto Estrela;2019;6;Homicidio doloso;0
Porto Estrela;2019;7;Homicidio doloso;0
Porto Estrela;2019;8;Homicidio doloso;0
Porto Estrela;2019;9;Homicidio doloso;0
Porto Estrela;2019;10;Homicidio doloso;0
Porto Estrela;2019;11;Homicidio doloso;0
Porto Estrela;2019;12;Homicidio doloso;0
Porto Estrela;2017;1;Roubo total;0
Porto Estrela;2017;2;Roubo total;0
Porto Estrela;2017;3;Roubo total;0
Porto Estrela;2017;4;Roubo total;0
Porto Estrela;2017;5;Roubo total;0
Porto Estrela;2017;6;Roubo total;0
Porto Estrela;2017;7;Roubo total;0
Porto Estrela;2017;8;Roubo total;0
Porto Estrela;2017;9;Roubo total;0
Porto Estrela;2017;10;Roubo total;0
Porto Estrela;2017;11;Roubo total;0
Porto Estrela;2017;12;Roubo total;0
Porto Estrela;2018;1;Roubo total;0
Porto Estrela;2018;2;Roubo total;0
Porto Estrela;2018;3;Roubo total;0
Porto Estrela;2018;4;Roubo total;0
Porto Estrela;2018;5;Roubo total;0
Porto Estrela;2018;6;Roubo total;0
Porto Estrela;2018;7;Roubo total;0
Porto Estrela;2018;8;Roubo total;0
Porto Estrela;2018;9;Roubo total;0
Porto Estrela;2018;10;Roubo total;0
Porto Estrela;2018;11;Roubo total;0
Porto Estrela;2018;12;Roubo total;0
Porto Estrela;2019;1;Roubo total;0
Porto Estrela;2019;2;Roubo total;0
Porto Estrela;2019;3;Roubo total;0
Porto Estrela;2019;4;Roubo total;0
Porto Estrela;2019;5;Roubo total;0
Porto Estrela;2019;6;Roubo total;0
